"date","geography","geography code","Age: All categories: Age; measures: Value","Age: Age under 1; measures: Value","Age: Age 1; measures: Value","Age: Age 2; measures: Value","Age: Age 3; measures: Value","Age: Age 4; measures: Value","Age: Age 5; measures: Value","Age: Age 6; measures: Value","Age: Age 7; measures: Value","Age: Age 8; measures: Value","Age: Age 9; measures: Value","Age: Age 10; measures: Value","Age: Age 11; measures: Value","Age: Age 12; measures: Value","Age: Age 13; measures: Value","Age: Age 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16; measures: Value","Age: Age 17; measures: Value","Age: Age 18; measures: Value","Age: Age 19; measures: Value","Age: Age 20; measures: Value","Age: Age 21; measures: Value","Age: Age 22; measures: Value","Age: Age 23; measures: Value","Age: Age 24; measures: Value","Age: Age 25; measures: Value","Age: Age 26; measures: Value","Age: Age 27; measures: Value","Age: Age 28; measures: Value","Age: Age 29; measures: Value","Age: Age 30; measures: Value","Age: Age 31; measures: Value","Age: Age 32; measures: Value","Age: Age 33; measures: Value","Age: Age 34; measures: Value","Age: Age 35; measures: Value","Age: Age 36; measures: Value","Age: Age 37; measures: Value","Age: Age 38; measures: Value","Age: Age 39; measures: Value","Age: Age 40; measures: Value","Age: Age 41; measures: Value","Age: Age 42; measures: Value","Age: Age 43; measures: Value","Age: Age 44; measures: Value","Age: Age 45; measures: Value","Age: Age 46; measures: Value","Age: Age 47; measures: Value","Age: Age 48; measures: Value","Age: Age 49; measures: Value","Age: Age 50; measures: Value","Age: Age 51; measures: Value","Age: Age 52; measures: Value","Age: Age 53; measures: Value","Age: Age 54; measures: Value","Age: Age 55; measures: Value","Age: Age 56; measures: Value","Age: Age 57; measures: Value","Age: Age 58; measures: Value","Age: Age 59; measures: Value","Age: Age 60; measures: Value","Age: Age 61; measures: Value","Age: Age 62; measures: Value","Age: Age 63; measures: Value","Age: Age 64; measures: Value","Age: Age 65; measures: Value","Age: Age 66; measures: Value","Age: Age 67; measures: Value","Age: Age 68; measures: Value","Age: Age 69; measures: Value","Age: Age 70; measures: Value","Age: Age 71; measures: Value","Age: Age 72; measures: Value","Age: Age 73; measures: Value","Age: Age 74; measures: Value","Age: Age 75; measures: Value","Age: Age 76; measures: Value","Age: Age 77; measures: Value","Age: Age 78; measures: Value","Age: Age 79; measures: Value","Age: Age 80; measures: Value","Age: Age 81; measures: Value","Age: Age 82; measures: Value","Age: Age 83; measures: Value","Age: Age 84; measures: Value","Age: Age 85; measures: Value","Age: Age 86; measures: Value","Age: Age 87; measures: Value","Age: Age 88; measures: Value","Age: Age 89; measures: Value","Age: Age 90; measures: Value","Age: Age 91; measures: Value","Age: Age 92; measures: Value","Age: Age 93; measures: Value","Age: Age 94; measures: Value","Age: Age 95; measures: Value","Age: Age 96; measures: Value","Age: Age 97; measures: Value","Age: Age 98; measures: Value","Age: Age 99; measures: Value","Age: Age 100 and over; measures: Value"
"2011","N00002144 (Pomeroy ward)","N00002144",575,7,13,13,10,9,6,4,11,8,6,3,12,9,15,9,11,6,13,14,4,7,8,15,12,4,12,12,10,10,23,17,8,6,7,8,8,11,10,7,5,7,3,10,3,5,8,4,5,8,7,8,5,5,11,8,4,9,6,9,5,6,5,3,3,5,4,5,1,1,2,1,1,5,2,1,2,2,2,0,1,2,2,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002145 (Pomeroy ward)","N00002145",498,9,13,5,6,7,8,2,9,4,4,12,7,7,5,17,11,10,4,13,9,7,7,10,10,7,7,7,4,6,6,10,5,7,6,2,4,3,5,11,5,6,6,7,6,7,7,8,10,8,16,11,8,4,8,5,4,8,6,1,3,5,2,0,4,2,7,4,2,1,0,2,3,1,3,5,1,5,5,0,1,1,2,2,1,0,1,0,4,1,0,0,1,0,0,0,1,0,0,1,0,0
"2011","N00002146 (Pomeroy ward)","N00002146",385,5,4,5,2,6,2,5,3,1,2,6,2,8,3,7,4,9,6,7,0,3,7,9,3,8,6,3,7,5,4,1,12,4,6,5,3,9,7,1,4,5,4,3,1,5,4,6,6,11,4,4,3,3,7,7,5,1,10,5,2,7,4,0,5,3,7,6,6,6,3,5,4,4,2,3,2,3,1,4,3,2,0,3,0,1,0,0,5,2,2,1,0,0,0,0,0,0,1,0,0,0
"2011","N00002147 (Pomeroy ward)","N00002147",394,3,4,4,11,5,6,2,6,6,2,10,6,6,6,3,4,13,3,7,5,6,8,9,5,8,6,10,5,10,8,9,8,8,10,3,7,3,4,3,3,4,11,2,8,8,10,6,8,3,7,3,6,3,6,2,4,2,2,2,3,4,4,4,2,4,7,2,3,1,0,1,1,1,4,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"2011","N00002148 (Sandholes ward)","N00002148",406,5,2,4,7,4,5,5,7,6,7,3,6,4,7,5,3,8,5,5,5,10,5,2,7,7,7,5,5,5,4,1,6,8,4,2,3,5,9,5,9,2,9,2,6,5,4,5,7,7,4,7,9,4,4,5,8,4,8,7,2,12,4,6,3,5,6,3,2,2,1,2,3,4,3,3,2,0,4,1,2,2,2,1,0,5,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002149 (Sandholes ward)","N00002149",434,3,6,5,6,7,11,8,8,6,11,6,6,4,7,14,6,11,4,6,6,5,6,7,5,2,5,4,1,3,3,1,4,6,6,7,4,2,9,6,9,3,10,3,8,11,7,6,8,9,3,8,1,6,5,4,2,3,7,4,3,9,8,5,3,9,3,1,6,6,1,2,1,3,3,2,0,2,2,6,3,3,1,2,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2011","N00002150 (Sandholes ward)","N00002150",344,7,4,6,6,6,4,8,5,7,3,4,4,4,3,5,2,3,4,3,4,3,3,2,1,1,1,2,3,4,5,5,6,7,7,3,3,2,4,5,10,2,6,6,9,8,7,4,5,3,3,7,5,3,1,1,4,4,4,4,2,0,5,6,3,3,2,9,6,3,3,5,6,3,4,5,3,1,1,2,1,0,1,4,3,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"2011","N00002151 (Sandholes ward)","N00002151",295,3,2,3,4,0,2,1,1,1,2,2,6,6,0,1,4,5,8,3,4,0,8,6,3,5,4,1,6,2,2,3,3,3,5,1,2,1,4,1,4,2,2,9,2,6,8,7,5,7,3,3,7,3,4,7,4,1,2,4,5,3,5,1,3,4,4,5,4,4,2,4,4,6,1,2,4,1,2,3,3,7,2,1,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"2011","N00002152 (Sandholes ward)","N00002152",338,5,3,3,3,1,1,3,1,1,1,2,4,4,1,3,3,6,13,16,19,10,7,7,3,7,1,4,5,1,2,4,5,3,2,3,1,4,5,5,7,4,9,4,4,5,4,2,7,4,5,2,4,1,1,2,4,3,4,2,3,5,5,5,4,8,0,10,10,7,3,4,1,3,3,1,2,2,1,1,0,3,1,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002153 (Stewartstown ward)","N00002153",449,3,2,4,7,3,6,10,6,6,7,4,8,4,1,5,6,3,8,9,8,9,11,8,10,3,9,5,5,6,5,1,9,5,5,8,2,3,4,9,3,5,7,10,10,6,5,8,3,6,9,6,7,3,6,8,10,8,6,5,5,8,1,2,10,5,3,5,3,4,4,4,1,2,2,1,1,1,5,6,2,4,3,2,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"2011","N00002154 (Stewartstown ward)","N00002154",394,1,1,7,2,4,4,3,8,3,4,6,6,6,5,11,10,8,8,10,8,7,8,5,6,11,6,6,5,1,1,1,2,4,3,1,2,6,4,5,9,7,3,3,9,8,7,6,8,9,9,6,4,5,5,3,4,3,4,6,4,6,5,3,2,2,5,3,4,2,0,2,3,4,2,4,5,2,2,5,1,3,1,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"2011","N00002155 (Stewartstown ward)","N00002155",528,7,6,8,7,9,7,8,5,5,10,6,9,13,10,11,9,14,10,6,12,7,16,8,12,9,7,6,2,3,4,6,3,5,1,5,7,5,6,11,9,5,6,7,8,9,9,9,9,14,5,8,3,9,6,3,3,6,9,6,7,6,7,4,7,6,3,4,4,2,2,5,4,2,3,0,2,2,1,1,3,2,0,3,3,0,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0
"2011","N00002156 (Stewartstown ward)","N00002156",378,3,5,9,2,6,8,1,5,0,3,0,3,5,5,7,1,6,5,5,4,6,6,8,9,11,10,8,6,8,6,4,13,5,13,4,4,2,0,6,5,3,2,5,6,2,5,2,7,2,1,3,5,7,2,3,3,3,2,9,3,6,3,3,3,9,4,7,1,4,3,3,4,8,4,3,2,2,1,0,2,2,1,2,0,4,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0
"2011","N00002157 (Stewartstown ward)","N00002157",292,4,1,3,3,5,4,8,7,3,6,4,3,3,6,6,7,1,4,4,3,2,4,5,2,4,3,4,5,2,2,3,6,4,6,3,10,5,6,4,5,6,6,6,3,2,3,5,4,0,3,1,3,2,3,2,3,5,1,5,3,3,6,4,4,3,5,0,8,3,3,3,2,1,4,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002158 (The Loop ward)","N00002158",455,5,10,9,11,6,3,15,4,9,7,3,2,6,6,4,7,6,8,7,3,6,3,10,3,12,1,12,6,6,8,4,5,7,9,8,10,6,7,8,8,7,3,6,6,2,5,6,3,4,1,7,8,3,4,7,5,5,2,11,7,8,5,3,8,6,5,6,6,5,1,0,4,4,2,3,2,1,2,0,3,2,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002159 (The Loop ward)","N00002159",556,12,15,15,10,12,8,6,11,6,10,5,7,8,10,12,11,5,12,10,9,5,12,6,11,8,9,3,11,8,2,6,9,9,8,4,0,9,4,8,13,12,9,10,5,12,9,8,7,6,7,11,5,6,9,12,3,6,2,4,9,6,3,7,4,0,3,3,1,2,3,2,5,1,1,2,1,0,1,4,2,1,3,2,0,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"2011","N00002160 (The Loop ward)","N00002160",387,7,9,3,4,7,2,7,2,6,6,2,9,9,7,4,6,6,6,5,7,7,7,8,5,7,4,4,3,4,5,6,8,12,7,3,5,2,3,2,9,6,5,4,9,4,8,5,4,6,5,7,9,8,3,5,5,2,3,1,0,1,4,4,4,2,1,0,4,1,0,4,5,2,5,1,3,3,0,2,0,0,1,3,1,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0
"2011","N00002161 (The Loop ward)","N00002161",523,8,8,7,8,9,4,15,5,7,9,8,9,13,10,13,7,5,4,4,7,4,7,5,8,5,6,11,7,13,5,2,7,11,9,6,9,6,9,5,7,6,6,10,3,5,6,3,6,5,9,4,11,6,4,7,6,4,3,4,7,6,6,4,8,6,2,8,2,5,3,1,2,0,5,3,0,2,0,3,1,6,3,5,2,2,0,4,4,2,1,2,2,0,2,1,0,0,2,0,0,1
"2011","N00002162 (The Loop ward)","N00002162",469,12,4,5,10,8,6,4,3,10,6,9,7,8,5,5,9,7,10,6,6,11,10,5,5,10,6,5,3,7,4,11,8,7,11,4,7,9,9,8,7,8,3,3,4,3,8,6,11,2,11,8,9,7,7,4,4,5,5,5,3,4,2,2,5,4,2,4,2,3,1,2,2,5,3,1,1,0,2,0,1,2,2,3,1,4,0,1,2,0,0,1,0,1,0,2,0,0,0,0,1,0
"2011","N00002163 (The Loop ward)","N00002163",556,23,15,12,14,7,11,11,7,5,5,8,4,9,4,4,12,7,4,9,3,5,10,7,8,8,10,12,16,12,17,8,11,14,12,11,13,19,7,9,10,10,15,3,6,8,5,6,5,4,6,5,7,11,4,5,2,4,3,3,4,6,1,5,1,4,3,5,3,1,3,1,1,1,1,2,1,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2011","N00002164 (Tullagh ward)","N00002164",297,0,2,3,1,1,1,4,2,4,3,1,4,2,6,2,5,4,5,4,4,5,3,3,2,3,10,1,10,6,4,3,5,1,1,3,4,4,1,1,5,4,1,4,1,4,9,5,7,4,3,4,4,8,3,7,4,2,7,5,6,6,5,3,6,6,6,2,1,2,1,3,2,3,1,0,1,3,6,0,2,2,0,2,1,0,0,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0
"2011","N00002165 (Tullagh ward)","N00002165",382,10,7,2,3,11,5,6,4,4,5,7,7,10,6,10,12,9,12,9,1,7,5,4,5,5,6,5,5,6,5,6,1,4,4,5,3,6,7,9,7,10,4,5,10,2,5,9,8,7,4,3,6,8,1,8,0,2,1,5,2,2,2,3,1,6,2,1,1,3,1,2,2,3,0,1,1,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002166 (Tullagh ward)","N00002166",371,3,1,4,5,4,2,4,11,4,5,5,3,2,3,5,6,3,5,7,3,5,2,8,6,3,8,5,8,2,6,3,2,6,0,2,3,2,8,1,2,4,2,9,4,3,4,5,6,1,9,7,11,3,4,6,4,5,6,4,3,5,5,6,8,6,6,2,3,4,1,7,2,4,2,3,3,2,5,2,1,4,2,2,4,2,3,1,2,1,2,1,0,0,0,2,0,0,0,1,0,0
"2011","N00002167 (Tullagh ward)","N00002167",349,2,3,4,3,5,4,6,3,5,3,3,2,8,3,4,4,1,3,4,4,3,4,1,4,5,4,7,6,6,5,2,8,7,6,7,4,8,6,9,8,5,1,2,4,5,2,5,5,5,2,3,1,4,2,7,0,3,2,6,4,2,5,3,3,1,3,3,2,3,5,4,5,3,5,5,5,3,2,4,2,6,2,5,0,4,4,0,2,1,2,1,0,0,0,0,2,0,0,0,0,0
"2011","N00002168 (Tullagh ward)","N00002168",360,2,4,1,2,1,1,0,0,2,5,2,4,5,7,6,4,3,6,3,3,9,4,4,6,10,7,5,3,4,4,4,6,2,2,3,4,3,3,1,1,3,3,0,4,5,2,5,12,5,3,6,5,3,4,5,3,9,1,9,7,5,2,4,6,6,4,4,6,4,1,2,0,4,2,3,5,3,2,2,0,5,4,4,2,5,2,3,3,5,5,6,2,4,1,2,1,0,0,0,1,0
"2011","N00002169 (Tullagh ward)","N00002169",457,6,7,4,7,3,4,3,3,5,3,7,4,3,2,4,9,5,7,6,5,6,8,11,5,8,8,7,5,8,13,12,10,9,9,6,8,7,6,9,6,6,3,8,4,6,6,6,6,3,13,1,5,7,11,6,5,8,6,5,3,7,3,2,3,3,4,4,5,2,3,2,3,7,4,2,2,1,2,2,1,2,5,1,0,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
"2011","N00002792 (Altmore ward)","N00002792",479,5,8,8,4,9,13,5,3,4,8,6,4,10,7,8,9,9,11,8,5,5,3,6,9,9,3,7,5,2,9,6,6,4,8,10,9,11,6,7,6,4,6,7,7,6,8,8,4,4,3,6,12,3,2,6,2,6,3,5,7,8,4,7,7,9,4,6,3,2,1,3,7,4,3,2,4,4,2,1,1,1,2,0,1,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"2011","N00002793 (Altmore ward)","N00002793",452,8,10,6,5,4,8,4,8,3,5,5,11,3,10,5,11,5,12,8,6,6,6,5,8,10,11,7,8,8,8,5,9,7,3,2,3,8,3,4,5,5,7,4,12,7,9,4,6,7,8,5,4,1,4,8,6,9,3,5,8,5,3,1,8,3,4,3,2,2,3,7,3,5,0,2,1,3,2,1,1,2,0,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0
"2011","N00002794 (Altmore ward)","N00002794",551,5,8,7,4,8,6,3,10,11,6,5,8,7,10,7,10,7,11,6,6,9,8,4,5,14,2,8,4,5,8,7,5,5,5,11,6,5,9,5,6,9,8,7,8,7,7,7,11,6,4,7,8,6,6,7,6,4,4,5,9,5,5,5,4,9,4,6,6,5,5,0,6,9,3,4,10,4,2,3,2,3,1,2,4,2,2,2,2,2,4,2,3,2,3,1,1,3,2,0,0,1
"2011","N00002795 (Altmore ward)","N00002795",539,10,9,13,11,7,12,6,10,6,7,15,9,6,8,10,3,7,15,11,6,8,5,6,5,10,6,6,9,7,7,6,9,8,11,6,8,7,9,5,8,10,7,6,7,7,3,5,8,7,3,11,4,10,2,7,7,6,0,4,8,5,1,4,9,3,3,5,2,1,5,2,4,1,3,10,3,2,4,7,1,2,1,1,0,3,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0
"2011","N00002796 (Altmore ward)","N00002796",571,14,12,11,12,8,17,12,11,13,5,12,12,11,12,12,8,6,9,4,9,4,3,5,8,8,4,3,4,4,11,9,12,14,7,12,7,17,11,10,7,10,5,10,4,4,5,6,13,10,4,2,4,4,11,7,11,6,6,6,5,6,3,3,3,2,5,5,5,5,2,4,2,4,1,3,5,3,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2011","N00002797 (Augher ward)","N00002797",551,4,4,6,5,4,12,11,7,11,8,7,7,9,11,8,6,11,8,9,5,6,11,10,7,11,9,6,7,12,7,6,12,10,6,6,4,8,10,8,4,6,4,8,9,10,7,12,7,4,12,4,7,5,9,9,7,4,4,6,7,8,4,8,5,2,5,3,4,4,4,8,5,4,2,3,0,1,3,1,1,2,1,1,2,3,3,2,3,0,0,1,3,1,0,0,0,0,0,0,0,0
"2011","N00002798 (Augher ward)","N00002798",415,3,10,7,3,7,5,4,4,6,7,4,4,4,5,6,7,10,5,4,6,6,9,8,9,8,5,8,7,5,8,5,5,7,3,4,4,5,8,3,8,3,1,6,1,5,2,7,6,7,5,1,13,6,5,7,9,9,10,8,3,4,2,3,2,8,5,2,3,2,5,3,0,1,1,1,3,2,1,1,1,2,3,2,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002799 (Augher ward)","N00002799",308,3,3,2,4,9,5,2,1,7,3,2,4,3,6,1,3,5,3,5,5,5,4,2,8,6,2,3,2,3,7,10,6,4,2,4,4,2,3,4,4,6,4,7,5,9,4,6,4,4,3,6,2,3,1,6,7,3,6,2,5,1,3,3,2,1,3,0,2,2,4,5,6,2,2,4,0,0,0,1,1,2,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"2011","N00002800 (Augher ward)","N00002800",406,4,9,4,3,6,3,6,3,6,4,5,5,3,3,5,2,5,6,6,8,8,6,7,9,10,6,9,8,4,6,4,4,8,3,7,7,1,11,7,3,2,2,7,1,4,7,3,7,6,6,8,7,7,8,4,2,8,4,6,2,6,7,7,4,2,5,4,2,3,3,1,4,2,2,0,1,2,3,3,0,2,4,2,2,2,0,1,0,2,0,1,3,0,1,0,0,0,0,0,0,0
"2011","N00002801 (Augher ward)","N00002801",486,7,7,5,7,8,9,6,6,3,7,5,9,6,5,6,4,12,13,2,6,11,7,3,11,6,10,10,6,5,7,9,8,6,8,7,5,5,3,6,4,2,5,6,13,12,10,7,10,8,9,6,11,5,12,9,4,9,5,7,3,3,2,4,2,6,5,6,2,3,2,1,1,4,0,2,0,3,1,0,3,0,2,0,1,4,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"2011","N00002802 (Aughnacloy ward)","N00002802",452,6,5,3,7,2,5,6,2,12,8,5,6,6,6,6,4,5,8,4,12,5,6,11,8,6,3,7,6,8,2,7,5,6,5,9,2,6,9,10,6,7,8,6,6,4,4,0,5,8,13,8,7,9,3,6,5,6,7,3,8,4,6,3,5,3,4,2,4,4,2,3,5,4,2,2,3,1,3,1,1,2,4,4,4,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"2011","N00002803 (Aughnacloy ward)","N00002803",506,11,7,11,11,9,7,8,8,5,8,5,4,9,7,10,6,10,6,4,4,10,7,7,12,8,8,11,8,13,10,11,8,7,6,9,8,6,6,8,6,6,7,6,4,5,10,2,7,6,7,9,4,9,3,7,7,3,5,2,6,3,4,4,2,6,3,2,0,3,4,0,3,7,1,3,3,1,2,5,4,0,1,3,1,1,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
"2011","N00002804 (Aughnacloy ward)","N00002804",412,10,5,8,9,5,4,4,4,8,4,7,8,7,6,6,5,0,6,5,5,3,2,4,9,4,9,6,7,8,14,7,6,8,5,7,2,9,6,4,6,7,8,2,5,3,9,3,1,6,6,2,0,3,2,2,2,2,1,2,3,8,2,3,5,6,4,5,3,0,1,0,2,7,7,3,4,3,0,2,3,0,2,2,0,2,3,5,3,2,3,4,3,2,0,0,0,1,0,1,0,0
"2011","N00002805 (Aughnacloy ward)","N00002805",384,6,6,7,4,8,8,3,2,3,7,7,3,5,1,9,4,4,9,8,3,2,4,6,4,5,4,5,5,9,4,0,8,8,4,2,7,4,4,11,2,7,6,6,4,8,5,1,2,6,5,7,4,9,3,4,2,4,6,4,4,5,3,2,4,3,4,5,7,2,2,2,4,2,4,1,3,2,1,6,4,1,3,3,2,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0
"2011","N00002806 (Aughnacloy ward)","N00002806",495,8,11,10,5,7,8,9,7,5,8,5,9,7,8,7,6,11,6,8,9,6,5,6,5,8,6,10,3,2,6,10,8,8,8,6,6,6,9,5,8,12,4,14,5,7,5,9,9,10,6,9,5,2,6,7,5,2,6,4,3,8,4,4,2,4,7,6,2,2,2,2,6,3,2,1,5,3,2,5,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002807 (Aughnacloy ward)","N00002807",402,4,7,12,4,6,8,4,7,5,8,5,6,8,5,7,9,8,8,8,3,6,2,5,3,3,4,4,3,8,4,5,10,4,13,2,4,5,4,4,6,4,4,12,8,9,5,3,3,4,3,5,4,5,3,5,5,7,6,7,7,3,2,2,4,2,1,6,7,4,2,2,3,2,4,0,1,1,0,3,1,1,1,1,1,3,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0
"2011","N00002808 (Ballygawley ward)","N00002808",513,4,4,14,10,9,14,7,9,6,4,11,9,7,7,9,3,6,4,7,2,7,6,7,5,5,6,5,10,2,6,9,7,6,4,9,12,6,5,6,9,13,7,9,9,9,7,12,6,9,3,11,5,5,4,1,3,7,12,4,3,1,5,11,4,4,4,4,10,4,6,3,2,4,2,3,4,4,4,1,2,1,3,1,0,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"2011","N00002809 (Ballygawley ward)","N00002809",491,4,10,5,6,9,7,9,7,10,10,8,9,13,5,8,8,6,17,8,6,4,5,11,6,0,10,7,4,5,8,6,2,6,1,3,6,5,8,9,6,7,5,11,6,11,9,12,8,6,13,1,7,9,4,8,5,5,0,3,2,2,1,3,3,6,2,6,4,3,2,2,2,8,2,3,0,3,3,2,2,5,1,3,3,3,2,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0
"2011","N00002810 (Ballygawley ward)","N00002810",325,3,1,3,1,4,4,3,3,5,4,3,1,3,4,5,5,7,2,6,4,6,3,5,6,4,12,2,10,8,6,4,2,2,0,3,5,3,5,3,2,0,4,9,4,4,5,2,4,11,7,4,5,2,5,7,2,3,4,2,7,4,3,5,5,3,7,2,0,1,2,5,7,4,1,2,3,2,2,1,4,0,3,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"2011","N00002811 (Ballygawley ward)","N00002811",340,10,14,3,9,2,6,2,2,6,3,4,4,2,4,3,4,4,3,6,5,2,3,3,2,5,10,6,1,7,5,9,8,6,4,5,7,5,6,6,5,4,6,3,3,5,4,3,3,3,6,7,6,3,3,3,3,0,2,8,4,3,4,1,3,3,4,2,2,2,4,2,1,1,2,5,2,1,1,3,1,3,1,1,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"2011","N00002812 (Ballygawley ward)","N00002812",397,6,4,6,7,3,6,3,8,4,5,7,8,5,3,11,4,7,10,6,6,5,4,3,7,9,2,4,5,3,4,3,9,7,1,7,5,4,4,4,5,5,6,11,5,4,9,12,3,9,4,5,3,9,4,2,3,5,2,4,6,5,3,4,5,2,4,1,2,2,3,3,4,5,1,3,3,2,2,6,1,1,1,2,2,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
"2011","N00002813 (Ballygawley ward)","N00002813",449,5,10,8,7,6,5,9,10,12,7,7,16,12,7,6,8,3,2,10,1,8,8,4,3,7,7,6,8,12,8,2,9,7,2,8,3,9,14,15,7,6,10,5,2,5,1,4,3,5,5,6,7,4,2,4,3,6,3,4,2,5,2,6,6,4,2,3,3,3,2,1,4,3,5,2,4,3,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002814 (Ballysaggart ward)","N00002814",501,12,14,7,7,6,3,13,8,5,7,7,6,8,3,7,1,5,4,9,1,3,5,4,4,8,11,13,12,6,8,13,14,8,8,11,11,6,5,10,3,6,3,6,9,6,9,2,5,7,3,5,4,6,7,7,5,4,5,1,1,4,7,8,1,2,5,1,2,5,2,4,0,2,3,7,1,3,4,5,3,5,2,3,2,3,1,2,3,6,2,1,3,0,0,1,1,0,0,0,0,0
"2011","N00002815 (Ballysaggart ward)","N00002815",327,10,7,10,7,5,8,7,7,5,5,6,6,3,1,5,3,4,4,2,5,6,7,5,7,9,7,8,7,6,5,7,5,5,4,3,5,5,5,4,5,6,7,7,6,5,4,3,7,12,2,1,1,3,2,6,3,3,1,2,1,0,2,2,0,2,0,1,0,0,1,2,1,2,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002816 (Ballysaggart ward)","N00002816",358,6,3,2,3,5,8,4,4,1,3,2,3,5,7,2,0,1,4,3,9,3,4,5,6,7,5,8,2,9,7,5,5,6,3,8,4,5,2,5,3,4,5,4,4,7,4,1,8,1,7,5,4,4,8,4,4,7,7,3,6,2,4,5,3,8,5,5,0,2,4,1,5,1,4,9,4,8,0,1,2,2,1,2,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"2011","N00002817 (Ballysaggart ward)","N00002817",631,17,12,13,16,14,8,19,19,7,8,10,6,10,8,7,4,11,8,8,6,10,11,8,10,5,14,17,9,10,20,24,22,18,10,13,5,13,11,13,9,5,7,4,7,8,10,12,5,9,10,3,9,4,9,4,5,7,7,7,3,2,5,1,8,3,4,0,1,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00002818 (Ballysaggart ward)","N00002818",465,12,8,4,9,9,6,6,6,3,5,4,0,5,2,8,3,3,4,5,5,12,12,7,7,7,5,5,12,14,2,15,11,12,12,5,6,5,6,8,8,5,8,2,3,2,8,2,6,8,4,5,6,2,5,8,8,6,7,3,5,2,5,3,1,7,4,5,5,6,5,3,5,2,3,2,4,1,6,1,1,3,1,0,0,2,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0
"2011","N00002819 (Ballysaggart ward)","N00002819",448,10,10,9,7,8,2,4,7,0,4,5,8,6,6,7,2,4,5,7,5,8,10,6,14,6,14,9,9,9,15,7,10,12,7,6,4,10,5,5,6,1,8,7,4,6,10,5,7,1,4,6,6,9,3,6,7,4,7,3,7,6,1,3,4,3,3,2,3,2,2,2,1,2,0,2,2,0,0,3,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
